"chemical" "ProteinID"
"CIDm00000761" "b3297"
"CIDm00000761" "b3298"
"CIDm00000761" "b3303"
"CIDm00000761" "b3306"
"CIDm00000761" "b3307"
"CIDm00000761" "b3311"
"CIDm00000761" "b3314"
"CIDm00000761" "b3316"
"CIDm00000761" "b3321"
"CIDm00000761" "b3341"
"CIDm00000761" "b3342"
"CIDm00000761" "b3421"
"CIDm00000761" "b3464"
"CIDm00000761" "b3590"
"CIDm00000761" "b3615"
"CIDm00000761" "b3643"
"CIDm00000761" "b3648"
"CIDm00000761" "b4006"
"CIDm00000761" "b4092"
"CIDm00000761" "b4200"
"CIDm00000761" "b4202"
"CIDm00000762" "b0049"
"CIDm00000762" "b0095"
"CIDm00000762" "b0099"
"CIDm00000762" "b0171"
"CIDm00000762" "b0231"
"CIDm00000762" "b0638"
"CIDm00000762" "b0728"
"CIDm00000762" "b0778"
"CIDm00000762" "b0781"
"CIDm00000762" "b0783"
"CIDm00000762" "b0884"
"CIDm00000762" "b0948"
"CIDm00000762" "b1134"
"CIDm00000762" "b1184"
"CIDm00000762" "b1593"
"CIDm00000762" "b1759"
"CIDm00000762" "b1761"
"CIDm00000762" "b1813"
"CIDm00000762" "b1838"
"CIDm00000762" "b1865"
"CIDm00000762" "b2049"
"CIDm00000762" "b2051"
"CIDm00000762" "b2153"
"CIDm00000762" "b2251"
"CIDm00000762" "b2296"
"CIDm00000762" "b2498"
"CIDm00000762" "b2518"
"CIDm00000762" "b2569"
"CIDm00000762" "b2582"
"CIDm00000762" "b2699"
"CIDm00000762" "b2734"
"CIDm00000762" "b2830"
"CIDm00000762" "b3066"
"CIDm00000762" "b3115"
"CIDm00000762" "b3168"
"CIDm00000762" "b3295"
"CIDm00000762" "b3340"
"CIDm00000762" "b3397"
"CIDm00000762" "b3464"
"CIDm00000762" "b3649"
"CIDm00000762" "b3781"
"CIDm00000762" "b3857"
"CIDm00000762" "b3865"
"CIDm00000762" "b3987"
"CIDm00000762" "b3988"
"CIDm00000762" "b4177"
"CIDm00000762" "b4395"
"CIDm00000764" "b0238"
"CIDm00000764" "b0324"
"CIDm00000764" "b0337"
"CIDm00000764" "b0406"
"CIDm00000764" "b1658"
"CIDm00000764" "b2303"
"CIDm00000764" "b2407"
"CIDm00000764" "b2794"
"CIDm00000764" "b2879"
"CIDm00000764" "b2883"
"CIDm00000764" "b3058"
"CIDm00000765" "b0477"
"CIDm00000765" "b0623"
"CIDm00000765" "b0880"
"CIDm00000765" "b0990"
"CIDm00000765" "b1552"
"CIDm00000765" "b1557"
"CIDm00000765" "b1558"
"CIDm00000765" "b1772"
"CIDm00000765" "b1823"
"CIDm00000765" "b2100"
"CIDm00000765" "b2160"
"CIDm00000765" "b2166"
"CIDm00000765" "b2407"
"CIDm00000765" "b3084"
"CIDm00000765" "b3374"
"CIDm00000765" "b3526"
"CIDm00000765" "b3556"
"CIDm00000765" "b3648"
"CIDm00000765" "b3752"
"CIDm00000765" "b3831"
"CIDm00000765" "b4371"
"CIDm00000765" "b4384"
"CIDm00000773" "b0037"
"CIDm00000773" "b0152"
"CIDm00000773" "b0158"
"CIDm00000773" "b0318"
"CIDm00000773" "b0447"
"CIDm00000773" "b0525"
"CIDm00000773" "b0889"
"CIDm00000773" "b1701"
"CIDm00000773" "b1805"
"CIDm00000773" "b2019"
"CIDm00000773" "b2020"
"CIDm00000773" "b2260"
"CIDm00000773" "b2309"
"CIDm00000773" "b2514"
"CIDm00000773" "b2836"
"CIDm00000773" "b3236"
"CIDm00000773" "b3363"
"CIDm00000773" "b3476"
"CIDm00000773" "b3648"
"CIDm00000773" "b3743"
"CIDm00000773" "b3774"
"CIDm00000773" "b3887"
"CIDm00000773" "b4017"
"CIDm00000774" "b2020"
"CIDm00000778" "b2687"
"CIDm00000778" "b3829"
"CIDm00000778" "b4019"
"CIDm00000779" "b0002"
"CIDm00000779" "b0003"
"CIDm00000779" "b2195"
"CIDm00000779" "b2319"
"CIDm00000779" "b2582"
"CIDm00000779" "b3433"
"CIDm00000779" "b3781"
"CIDm00000779" "b3860"
"CIDm00000779" "b3940"
"CIDm00000779" "b4013"
"CIDm00000791" "b0003"
"CIDm00000791" "b0074"
"CIDm00000791" "b0273"
"CIDm00000791" "b0352"
"CIDm00000791" "b0447"
"CIDm00000791" "b0642"
"CIDm00000791" "b0889"
"CIDm00000791" "b1325"
"CIDm00000791" "b1581"
"CIDm00000791" "b2247"
"CIDm00000791" "b2414"
"CIDm00000791" "b2421"
"CIDm00000791" "b2787"
"CIDm00000791" "b2788"
"CIDm00000791" "b2870"
"CIDm00000791" "b3067"
"CIDm00000791" "b3295"
"CIDm00000791" "b3460"
"CIDm00000791" "b3649"
"CIDm00000791" "b3743"
"CIDm00000791" "b3987"
"CIDm00000791" "b3988"
"CIDm00000791" "b4254"
"CIDm00000791" "b4478"
"CIDm00000825" "b1014"
"CIDm00000825" "b3295"
"CIDm00000825" "b3649"
"CIDm00000825" "b3987"
"CIDm00000825" "b3988"
"CIDm00000827" "b0062"
"CIDm00000827" "b1687"
"CIDm00000827" "b2036"
"CIDm00000827" "b2133"
"CIDm00000827" "b2979"
"CIDm00000827" "b4463"
"CIDm00000827" "b4468"
"CIDm00000828" "b3172"
"CIDm00000833" "b0273"
"CIDm00000833" "b2870"
"CIDm00000833" "b3172"
"CIDm00000833" "b4254"
"CIDm00000836" "b1713"
"CIDm00000836" "b1714"
"CIDm00000836" "b2235"
"CIDm00000840" "b0064"
"CIDm00000840" "b0318"
"CIDm00000840" "b0403"
"CIDm00000840" "b0493"
"CIDm00000840" "b0596"
"CIDm00000840" "b0756"
"CIDm00000840" "b0872"
"CIDm00000840" "b1107"
"CIDm00000840" "b1271"
"CIDm00000840" "b1309"
"CIDm00000840" "b1326"
"CIDm00000840" "b1386"
"CIDm00000840" "b1392"
"CIDm00000840" "b1606"
"CIDm00000840" "b1623"
"CIDm00000840" "b1803"
"CIDm00000840" "b1901"
"CIDm00000840" "b1927"
"CIDm00000840" "b2132"
"CIDm00000840" "b2137"
"CIDm00000840" "b2271"
"CIDm00000840" "b2544"
"CIDm00000840" "b2552"
"CIDm00000840" "b2568"
"CIDm00000840" "b2705"
"CIDm00000840" "b2753"
"CIDm00000840" "b2802"
"CIDm00000840" "b2804"
"CIDm00000840" "b3571"
"CIDm00000840" "b3879"
"CIDm00000840" "b3924"
"CIDm00000840" "b4017"
"CIDm00000840" "b4034"
"CIDm00000840" "b4239"
"CIDm00000840" "b4249"
"CIDm00000851" "b0116"
"CIDm00000851" "b0304"
"CIDm00000851" "b0972"
"CIDm00000851" "b0973"
"CIDm00000851" "b1043"
"CIDm00000851" "b1474"
"CIDm00000851" "b1475"
"CIDm00000851" "b1476"
"CIDm00000851" "b1680"
"CIDm00000851" "b2146"
"CIDm00000851" "b2468"
"CIDm00000851" "b2518"
"CIDm00000851" "b2878"
"CIDm00000851" "b2887"
"CIDm00000851" "b2994"
"CIDm00000851" "b2997"
"CIDm00000851" "b3213"
"CIDm00000851" "b3500"
"CIDm00000851" "b3962"
"CIDm00000851" "b4079"
"CIDm00000853" "b1970"
"CIDm00000857" "b0074"
"CIDm00000857" "b0349"
"CIDm00000857" "b0352"
"CIDm00000857" "b0447"
"CIDm00000857" "b0586"
"CIDm00000857" "b0642"
"CIDm00000857" "b0686"
"CIDm00000857" "b0872"
"CIDm00000857" "b0885"
"CIDm00000857" "b0889"
"CIDm00000857" "b1009"
"CIDm00000857" "b1325"
"CIDm00000857" "b1392"
"CIDm00000857" "b1439"
"CIDm00000857" "b1581"
"CIDm00000857" "b1761"
"CIDm00000857" "b1803"
"CIDm00000857" "b2247"
"CIDm00000857" "b2263"
"CIDm00000857" "b2271"
"CIDm00000857" "b2523"
"CIDm00000857" "b2552"
"CIDm00000857" "b2753"
"CIDm00000857" "b2787"
"CIDm00000857" "b2788"
"CIDm00000857" "b2908"
"CIDm00000857" "b3412"
"CIDm00000857" "b3458"
"CIDm00000857" "b3460"
"CIDm00000857" "b3544"
"CIDm00000857" "b3560"
"CIDm00000857" "b3701"
"CIDm00000857" "b3743"
"CIDm00000857" "b3924"
"CIDm00000857" "b4260"
"CIDm00000857" "b4340"
"CIDm00000857" "b4478"
"CIDm00000861" "b3701"
"CIDm00000864" "b0207"
"CIDm00000864" "b1757"
"CIDm00000864" "b1781"
"CIDm00000864" "b2521"
"CIDm00000864" "b3012"
"CIDm00000864" "b4386"
"CIDm00000864" "b4387"
"CIDm00000866" "b0002"
"CIDm00000866" "b0033"
"CIDm00000866" "b0074"
"CIDm00000866" "b0188"
"CIDm00000866" "b0352"
"CIDm00000866" "b0447"
"CIDm00000866" "b0655"
"CIDm00000866" "b0811"
"CIDm00000866" "b0860"
"CIDm00000866" "b0863"
"CIDm00000866" "b0889"
"CIDm00000866" "b0932"
"CIDm00000866" "b1190"
"CIDm00000866" "b1243"
"CIDm00000866" "b1288"
"CIDm00000866" "b1294"
"CIDm00000866" "b1302"
"CIDm00000866" "b1325"
"CIDm00000866" "b1329"
"CIDm00000866" "b1344"
"CIDm00000866" "b1538"
"CIDm00000866" "b1581"
"CIDm00000866" "b1920"
"CIDm00000866" "b2177"
"CIDm00000866" "b2247"
"CIDm00000866" "b2309"
"CIDm00000866" "b2310"
"CIDm00000866" "b2318"
"CIDm00000866" "b2370"
"CIDm00000866" "b2478"
"CIDm00000866" "b2662"
"CIDm00000866" "b2787"
"CIDm00000866" "b2788"
"CIDm00000866" "b2838"
"CIDm00000866" "b2890"
"CIDm00000866" "b2937"
"CIDm00000866" "b3020"
"CIDm00000866" "b3177"
"CIDm00000866" "b3743"
"CIDm00000866" "b3887"
"CIDm00000866" "b3940"
"CIDm00000866" "b4024"
"CIDm00000866" "b4053"
"CIDm00000866" "b4129"
"CIDm00000866" "b4478"
"CIDm00000867" "b0037"
"CIDm00000867" "b0042"
"CIDm00000867" "b0049"
"CIDm00000867" "b0074"
"CIDm00000867" "b0104"
"CIDm00000867" "b0131"
"CIDm00000867" "b0207"
"CIDm00000867" "b0227"
"CIDm00000867" "b0234"
"CIDm00000867" "b0312"
"CIDm00000867" "b0349"
"CIDm00000867" "b0352"
"CIDm00000867" "b0421"
"CIDm00000867" "b0424"
"CIDm00000867" "b0450"
"CIDm00000867" "b0474"
"CIDm00000867" "b0476"
"CIDm00000867" "b0512"
"CIDm00000867" "b0570"
"CIDm00000867" "b0597"
"CIDm00000867" "b0638"
"CIDm00000867" "b0683"
"CIDm00000867" "b0686"
"CIDm00000867" "b0721"
"CIDm00000867" "b0723"
"CIDm00000867" "b0724"
"CIDm00000867" "b0755"
"CIDm00000867" "b0828"
"CIDm00000867" "b0830"
"CIDm00000867" "b0838"
"CIDm00000867" "b0893"
"CIDm00000867" "b0931"
"CIDm00000867" "b0932"
"CIDm00000867" "b1009"
"CIDm00000867" "b1062"
"CIDm00000867" "b1066"
"CIDm00000867" "b1092"
"CIDm00000867" "b1094"
"CIDm00000867" "b1129"
"CIDm00000867" "b1131"
"CIDm00000867" "b1202"
"CIDm00000867" "b1241"
"CIDm00000867" "b1260"
"CIDm00000867" "b1262"
"CIDm00000867" "b1300"
"CIDm00000867" "b1325"
"CIDm00000867" "b1326"
"CIDm00000867" "b1385"
"CIDm00000867" "b1387"
"CIDm00000867" "b1415"
"CIDm00000867" "b1427"
"CIDm00000867" "b1444"
"CIDm00000867" "b1454"
"CIDm00000867" "b1487"
"CIDm00000867" "b1511"
"CIDm00000867" "b1525"
"CIDm00000867" "b1581"
"CIDm00000867" "b1584"
"CIDm00000867" "b1611"
"CIDm00000867" "b1635"
"CIDm00000867" "b1646"
"CIDm00000867" "b1650"
"CIDm00000867" "b1655"
"CIDm00000867" "b1656"
"CIDm00000867" "b1664"
"CIDm00000867" "b1698"
"CIDm00000867" "b1701"
"CIDm00000867" "b1708"
"CIDm00000867" "b1710"
"CIDm00000867" "b1746"
"CIDm00000867" "b1778"
"CIDm00000867" "b1781"
"CIDm00000867" "b1805"
"CIDm00000867" "b1838"
"CIDm00000867" "b1932"
"CIDm00000867" "b1967"
"CIDm00000867" "b1968"
"CIDm00000867" "b2000"
"CIDm00000867" "b2032"
"CIDm00000867" "b2044"
"CIDm00000867" "b2050"
"CIDm00000867" "b2057"
"CIDm00000867" "b2078"
"CIDm00000867" "b2150"
"CIDm00000867" "b2175"
"CIDm00000867" "b2195"
"CIDm00000867" "b2219"
"CIDm00000867" "b2233"
"CIDm00000867" "b2247"
"CIDm00000867" "b2260"
"CIDm00000867" "b2262"
"CIDm00000867" "b2263"
"CIDm00000867" "b2301"
"CIDm00000867" "b2302"
"CIDm00000867" "b2319"
"CIDm00000867" "b2455"
"CIDm00000867" "b2471"
"CIDm00000867" "b2495"
"CIDm00000867" "b2508"
"CIDm00000867" "b2553"
"CIDm00000867" "b2563"
"CIDm00000867" "b2582"
"CIDm00000867" "b2584"
"CIDm00000867" "b2661"
"CIDm00000867" "b2708"
"CIDm00000867" "b2727"
"CIDm00000867" "b2734"
"CIDm00000867" "b2769"
"CIDm00000867" "b2776"
"CIDm00000867" "b2787"
"CIDm00000867" "b2788"
"CIDm00000867" "b2803"
"CIDm00000867" "b2818"
"CIDm00000867" "b2836"
"CIDm00000867" "b2871"
"CIDm00000867" "b2873"
"CIDm00000867" "b2989"
"CIDm00000867" "b3012"
"CIDm00000867" "b3032"
"CIDm00000867" "b3081"
"CIDm00000867" "b3117"
"CIDm00000867" "b3153"
"CIDm00000867" "b3187"
"CIDm00000867" "b3197"
"CIDm00000867" "b3210"
"CIDm00000867" "b3229"
"CIDm00000867" "b3236"
"CIDm00000867" "b3287"
"CIDm00000867" "b3347"
"CIDm00000867" "b3412"
"CIDm00000867" "b3416"
"CIDm00000867" "b3421"
"CIDm00000867" "b3433"
"CIDm00000867" "b3441"
"CIDm00000867" "b3464"
"CIDm00000867" "b3476"
"CIDm00000867" "b3503"
"CIDm00000867" "b3531"
"CIDm00000867" "b3544"
"CIDm00000867" "b3550"
"CIDm00000867" "b3564"
"CIDm00000867" "b3579"
"CIDm00000867" "b3580"
"CIDm00000867" "b3581"
"CIDm00000867" "b3588"
"CIDm00000867" "b3592"
"CIDm00000867" "b3628"
"CIDm00000867" "b3772"
"CIDm00000867" "b3781"
"CIDm00000867" "b3790"
"CIDm00000867" "b3804"
"CIDm00000867" "b3860"
"CIDm00000867" "b3904"
"CIDm00000867" "b3908"
"CIDm00000867" "b3958"
"CIDm00000867" "b3959"
"CIDm00000867" "b3984"
"CIDm00000867" "b4012"
"CIDm00000867" "b4015"
"CIDm00000867" "b4046"
"CIDm00000867" "b4090"
"CIDm00000867" "b4153"
"CIDm00000867" "b4154"
"CIDm00000867" "b4177"
"CIDm00000867" "b4196"
"CIDm00000867" "b4207"
"CIDm00000867" "b4244"
"CIDm00000867" "b4245"
"CIDm00000867" "b4395"
"CIDm00000867" "b4399"
"CIDm00000867" "b4478"
"CIDm00000872" "b0344"
"CIDm00000872" "b3080"
"CIDm00000876" "b0168"
"CIDm00000876" "b0197"
"CIDm00000876" "b0324"
"CIDm00000876" "b0337"
"CIDm00000876" "b0447"
"CIDm00000876" "b0642"
"CIDm00000876" "b0775"
"CIDm00000876" "b0781"
"CIDm00000876" "b0872"
"CIDm00000876" "b0882"
"CIDm00000876" "b0889"
"CIDm00000876" "b1392"
"CIDm00000876" "b1434"
"CIDm00000876" "b1508"
"CIDm00000876" "b1570"
"CIDm00000876" "b1646"
"CIDm00000876" "b1803"
"CIDm00000876" "b2114"
"CIDm00000876" "b2255"
"CIDm00000876" "b2271"
"CIDm00000876" "b2374"
"CIDm00000876" "b2414"
"CIDm00000876" "b2421"
"CIDm00000876" "b2552"
"CIDm00000876" "b2687"
"CIDm00000876" "b2753"
"CIDm00000876" "b2879"
"CIDm00000876" "b2883"
"CIDm00000876" "b2942"
"CIDm00000876" "b3008"
"CIDm00000876" "b3021"
"CIDm00000876" "b3288"
"CIDm00000876" "b3458"
"CIDm00000876" "b3460"
"CIDm00000876" "b3661"
"CIDm00000876" "b3743"
"CIDm00000876" "b3829"
"CIDm00000876" "b3924"
"CIDm00000876" "b3939"
"CIDm00000876" "b4390"
"CIDm00000892" "b0994"
"CIDm00000892" "b1068"
"CIDm00000892" "b1107"
"CIDm00000892" "b1315"
"CIDm00000892" "b1624"
"CIDm00000892" "b1901"
"CIDm00000892" "b2132"
"CIDm00000892" "b2150"
"CIDm00000892" "b2533"
"CIDm00000892" "b2548"
"CIDm00000892" "b3087"
"CIDm00000892" "b3440"
"CIDm00000892" "b3751"
"CIDm00000892" "b4088"
"CIDm00000892" "b4280"
"CIDm00000899" "b0047"
"CIDm00000899" "b0108"
"CIDm00000899" "b0110"
"CIDm00000899" "b0116"
"CIDm00000899" "b0123"
"CIDm00000899" "b0130"
"CIDm00000899" "b0150"
"CIDm00000899" "b0304"
"CIDm00000899" "b0311"
"CIDm00000899" "b0318"
"CIDm00000899" "b0344"
"CIDm00000899" "b0349"
"CIDm00000899" "b0383"
"CIDm00000899" "b0394"
"CIDm00000899" "b0397"
"CIDm00000899" "b0403"
"CIDm00000899" "b0448"
"CIDm00000899" "b0449"
"CIDm00000899" "b0478"
"CIDm00000899" "b0480"
"CIDm00000899" "b0545"
"CIDm00000899" "b0675"
"CIDm00000899" "b0676"
"CIDm00000899" "b0686"
"CIDm00000899" "b0757"
"CIDm00000899" "b0773"
"CIDm00000899" "b0828"
"CIDm00000899" "b0867"
"CIDm00000899" "b0872"
"CIDm00000899" "b0914"
"CIDm00000899" "b0932"
"CIDm00000899" "b1009"
"CIDm00000899" "b1023"
"CIDm00000899" "b1107"
"CIDm00000899" "b1119"
"CIDm00000899" "b1193"
"CIDm00000899" "b1250"
"CIDm00000899" "b1309"
"CIDm00000899" "b1326"
"CIDm00000899" "b1386"
"CIDm00000899" "b1392"
"CIDm00000899" "b1451"
"CIDm00000899" "b1498"
"CIDm00000899" "b1594"
"CIDm00000899" "b1617"
"CIDm00000899" "b1623"
"CIDm00000899" "b1646"
"CIDm00000899" "b1687"
"CIDm00000899" "b1732"
"CIDm00000899" "b1803"
"CIDm00000899" "b1927"
"CIDm00000899" "b2032"
"CIDm00000899" "b2044"
"CIDm00000899" "b2050"
"CIDm00000899" "b2057"
"CIDm00000899" "b2132"
"CIDm00000899" "b2133"
"CIDm00000899" "b2195"
"CIDm00000899" "b2209"
"CIDm00000899" "b2256"
"CIDm00000899" "b2263"
"CIDm00000899" "b2271"
"CIDm00000899" "b2550"
"CIDm00000899" "b2552"
"CIDm00000899" "b2582"
"CIDm00000899" "b2701"
"CIDm00000899" "b2716"
"CIDm00000899" "b2753"
"CIDm00000899" "b2813"
"CIDm00000899" "b2901"
"CIDm00000899" "b2963"
"CIDm00000899" "b2979"
"CIDm00000899" "b3017"
"CIDm00000899" "b3032"
"CIDm00000899" "b3076"
"CIDm00000899" "b3222"
"CIDm00000899" "b3338"
"CIDm00000899" "b3350"
"CIDm00000899" "b3412"
"CIDm00000899" "b3447"
"CIDm00000899" "b3500"
"CIDm00000899" "b3571"
"CIDm00000899" "b3628"
"CIDm00000899" "b3656"
"CIDm00000899" "b3678"
"CIDm00000899" "b3721"
"CIDm00000899" "b3781"
"CIDm00000899" "b3786"
"CIDm00000899" "b3801"
"CIDm00000899" "b3860"
"CIDm00000899" "b3878"
"CIDm00000899" "b3924"
"CIDm00000899" "b3962"
"CIDm00000899" "b4017"
"CIDm00000899" "b4034"
"CIDm00000899" "b4084"
"CIDm00000899" "b4213"
"CIDm00000899" "b4239"
"CIDm00000899" "b4242"
"CIDm00000899" "b4320"
"CIDm00000899" "b4392"
"CIDm00000899" "b4463"
"CIDm00000899" "b4468"
"CIDm00000906" "b0150"
"CIDm00000906" "b0918"
"CIDm00000906" "b1451"
"CIDm00000906" "b3198"
"CIDm00000906" "b3579"
"CIDm00000911" "b0023"
"CIDm00000911" "b0169"
"CIDm00000911" "b0421"
"CIDm00000911" "b0430"
"CIDm00000911" "b0431"
"CIDm00000911" "b0432"
"CIDm00000911" "b0437"
"CIDm00000911" "b0462"
"CIDm00000911" "b0687"
"CIDm00000911" "b1045"
"CIDm00000911" "b1224"
"CIDm00000911" "b1225"
"CIDm00000911" "b1227"
"CIDm00000911" "b1494"
"CIDm00000911" "b2609"
"CIDm00000911" "b2688"
"CIDm00000911" "b2710"
"CIDm00000911" "b2726"
"CIDm00000911" "b2991"
"CIDm00000911" "b3065"
"CIDm00000911" "b3165"
"CIDm00000911" "b3187"
"CIDm00000911" "b3230"
"CIDm00000911" "b3288"
"CIDm00000911" "b3296"
"CIDm00000911" "b3297"
"CIDm00000911" "b3298"
"CIDm00000911" "b3303"
"CIDm00000911" "b3306"
"CIDm00000911" "b3307"
"CIDm00000911" "b3311"
"CIDm00000911" "b3314"
"CIDm00000911" "b3316"
"CIDm00000911" "b3321"
"CIDm00000911" "b3341"
"CIDm00000911" "b3342"
"CIDm00000911" "b3527"
"CIDm00000911" "b3737"
"CIDm00000911" "b3836"
"CIDm00000911" "b4192"
"CIDm00000911" "b4200"
"CIDm00000911" "b4202"
"CIDm00000925" "b0002"
"CIDm00000925" "b0031"
"CIDm00000925" "b0041"
"CIDm00000925" "b0042"
"CIDm00000925" "b0047"
"CIDm00000925" "b0073"
"CIDm00000925" "b0074"
"CIDm00000925" "b0104"
"CIDm00000925" "b0116"
"CIDm00000925" "b0207"
"CIDm00000925" "b0219"
"CIDm00000925" "b0304"
"CIDm00000925" "b0312"
"CIDm00000925" "b0351"
"CIDm00000925" "b0352"
"CIDm00000925" "b0356"
"CIDm00000925" "b0386"
"CIDm00000925" "b0484"
"CIDm00000925" "b0493"
"CIDm00000925" "b0509"
"CIDm00000925" "b0529"
"CIDm00000925" "b0596"
"CIDm00000925" "b0608"
"CIDm00000925" "b0639"
"CIDm00000925" "b0720"
"CIDm00000925" "b0756"
"CIDm00000925" "b0759"
"CIDm00000925" "b0780"
"CIDm00000925" "b0801"
"CIDm00000925" "b0868"
"CIDm00000925" "b0888"
"CIDm00000925" "b1004"
"CIDm00000925" "b1007"
"CIDm00000925" "b1014"
"CIDm00000925" "b1068"
"CIDm00000925" "b1093"
"CIDm00000925" "b1109"
"CIDm00000925" "b1120"
"CIDm00000925" "b1136"
"CIDm00000925" "b1241"
"CIDm00000925" "b1271"
"CIDm00000925" "b1288"
"CIDm00000925" "b1300"
"CIDm00000925" "b1313"
"CIDm00000925" "b1315"
"CIDm00000925" "b1363"
"CIDm00000925" "b1380"
"CIDm00000925" "b1385"
"CIDm00000925" "b1387"
"CIDm00000925" "b1395"
"CIDm00000925" "b1415"
"CIDm00000925" "b1444"
"CIDm00000925" "b1462"
"CIDm00000925" "b1478"
"CIDm00000925" "b1479"
"CIDm00000925" "b1521"
"CIDm00000925" "b1525"
"CIDm00000925" "b1542"
"CIDm00000925" "b1580"
"CIDm00000925" "b1602"
"CIDm00000925" "b1603"
"CIDm00000925" "b1606"
"CIDm00000925" "b1619"
"CIDm00000925" "b1624"
"CIDm00000925" "b1650"
"CIDm00000925" "b1692"
"CIDm00000925" "b1697"
"CIDm00000925" "b1698"
"CIDm00000925" "b1734"
"CIDm00000925" "b1740"
"CIDm00000925" "b1746"
"CIDm00000925" "b1761"
"CIDm00000925" "b1774"
"CIDm00000925" "b1776"
"CIDm00000925" "b1779"
"CIDm00000925" "b1781"
"CIDm00000925" "b1800"
"CIDm00000925" "b1843"
"CIDm00000925" "b1852"
"CIDm00000925" "b2016"
"CIDm00000925" "b2020"
"CIDm00000925" "b2028"
"CIDm00000925" "b2052"
"CIDm00000925" "b2091"
"CIDm00000925" "b2137"
"CIDm00000925" "b2172"
"CIDm00000925" "b2255"
"CIDm00000925" "b2320"
"CIDm00000925" "b2341"
"CIDm00000925" "b2411"
"CIDm00000925" "b2455"
"CIDm00000925" "b2463"
"CIDm00000925" "b2508"
"CIDm00000925" "b2542"
"CIDm00000925" "b2544"
"CIDm00000925" "b2545"
"CIDm00000925" "b2599"
"CIDm00000925" "b2600"
"CIDm00000925" "b2615"
"CIDm00000925" "b2661"
"CIDm00000925" "b2705"
"CIDm00000925" "b2708"
"CIDm00000925" "b2736"
"CIDm00000925" "b2769"
"CIDm00000925" "b2770"
"CIDm00000925" "b2774"
"CIDm00000925" "b2799"
"CIDm00000925" "b2842"
"CIDm00000925" "b2913"
"CIDm00000925" "b3012"
"CIDm00000925" "b3081"
"CIDm00000925" "b3087"
"CIDm00000925" "b3125"
"CIDm00000925" "b3197"
"CIDm00000925" "b3236"
"CIDm00000925" "b3253"
"CIDm00000925" "b3290"
"CIDm00000925" "b3340"
"CIDm00000925" "b3368"
"CIDm00000925" "b3389"
"CIDm00000925" "b3440"
"CIDm00000925" "b3469"
"CIDm00000925" "b3500"
"CIDm00000925" "b3553"
"CIDm00000925" "b3575"
"CIDm00000925" "b3588"
"CIDm00000925" "b3600"
"CIDm00000925" "b3608"
"CIDm00000925" "b3616"
"CIDm00000925" "b3619"
"CIDm00000925" "b3647"
"CIDm00000925" "b3774"
"CIDm00000925" "b3787"
"CIDm00000925" "b3788"
"CIDm00000925" "b3844"
"CIDm00000925" "b3846"
"CIDm00000925" "b3849"
"CIDm00000925" "b3879"
"CIDm00000925" "b3882"
"CIDm00000925" "b3940"
"CIDm00000925" "b3941"
"CIDm00000925" "b4051"
"CIDm00000925" "b4119"
"CIDm00000925" "b4167"
"CIDm00000925" "b4249"
"CIDm00000925" "b4266"
"CIDm00000925" "b4267"
"CIDm00000925" "b4280"
"CIDm00000925" "b4323"
"CIDm00000925" "b4358"
"CIDm00000925" "b4390"
"CIDm00000925" "b4465"
"CIDm00000929" "b0031"
"CIDm00000929" "b0046"
"CIDm00000929" "b0047"
"CIDm00000929" "b0048"
"CIDm00000929" "b0073"
"CIDm00000929" "b0173"
"CIDm00000929" "b0207"
"CIDm00000929" "b0325"
"CIDm00000929" "b0386"
"CIDm00000929" "b0414"
"CIDm00000929" "b0425"
"CIDm00000929" "b0478"
"CIDm00000929" "b0509"
"CIDm00000929" "b0529"
"CIDm00000929" "b0608"
"CIDm00000929" "b0888"
"CIDm00000929" "b0901"
"CIDm00000929" "b1007"
"CIDm00000929" "b1068"
"CIDm00000929" "b1093"
"CIDm00000929" "b1136"
"CIDm00000929" "b1241"
"CIDm00000929" "b1250"
"CIDm00000929" "b1271"
"CIDm00000929" "b1288"
"CIDm00000929" "b1313"
"CIDm00000929" "b1315"
"CIDm00000929" "b1380"
"CIDm00000929" "b1387"
"CIDm00000929" "b1449"
"CIDm00000929" "b1462"
"CIDm00000929" "b1478"
"CIDm00000929" "b1539"
"CIDm00000929" "b1580"
"CIDm00000929" "b1602"
"CIDm00000929" "b1603"
"CIDm00000929" "b1624"
"CIDm00000929" "b1647"
"CIDm00000929" "b1692"
"CIDm00000929" "b1693"
"CIDm00000929" "b1774"
"CIDm00000929" "b1776"
"CIDm00000929" "b1779"
"CIDm00000929" "b1781"
"CIDm00000929" "b1800"
"CIDm00000929" "b1852"
"CIDm00000929" "b2029"
"CIDm00000929" "b2040"
"CIDm00000929" "b2052"
"CIDm00000929" "b2091"
"CIDm00000929" "b2146"
"CIDm00000929" "b2319"
"CIDm00000929" "b2453"
"CIDm00000929" "b2468"
"CIDm00000929" "b2533"
"CIDm00000929" "b2545"
"CIDm00000929" "b2615"
"CIDm00000929" "b2661"
"CIDm00000929" "b2736"
"CIDm00000929" "b2764"
"CIDm00000929" "b2774"
"CIDm00000929" "b2794"
"CIDm00000929" "b2799"
"CIDm00000929" "b2827"
"CIDm00000929" "b2842"
"CIDm00000929" "b2878"
"CIDm00000929" "b2887"
"CIDm00000929" "b2902"
"CIDm00000929" "b2927"
"CIDm00000929" "b3001"
"CIDm00000929" "b3003"
"CIDm00000929" "b3011"
"CIDm00000929" "b3012"
"CIDm00000929" "b3028"
